category,display_name,id,cfs,definition,source,time,method,formula,equipment,link
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmar,Number of limb movements with arousal and respiratory event,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmardelta,Number of limb movements with arousal and respiratory event (delta sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmarem,Number of limb movements with arousal (REM),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmarnrem,Number of limb movements with arousal and respiratory event (NREM),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmarrem,Number of limb movements with arousal and respiratory event (REM),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmarslp,Number of limb movements with arousal and respiratory event (sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmarstg1,Number of limb movements with arousal and respiratory event (stage 1 sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmarstg2,Number of limb movements with arousal and respiratory event (stage 2 sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmaslp,Number of limb movements with arousal (sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmastg1,Number of limb movements with arousal (stage 1 sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,lmastg2,Number of limb movements with arousal (stage 2 sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plma,Number of PLMs with arousal,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmadelta,Number of PLMs with arousal (delta Sleep),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmanrem,Number of PLMs with arousal (NREM),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmar,Number of PLMs with arousal and respiratory event,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmarem,Number of PLMs with arousal (REM),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmarnrem,Number of PLMs with arousal and respiratory event (NREM),CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmarslp,Number of PLMs with arousal and respiratory event (sleep),CFS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmarstg2,Number of PLMs with arousal and respiratory event (stage 2 sleep),CFS      ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmaslp,Number of PLMs with arousal (sleep),CFS      ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmastg1,Number of PLMs with arousal (stage 1 sleep),CFS    ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmastg2,Number of PLMs with arousal (stage 2 sleep),CFS    ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmca,Number of PLM clusters with arousal,CFS    ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcadelta,Number of PLM clusters with arousal (delta Sleep),CFS    ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcanrem,Number of PLM clusters with arousal (NREM),CFS   ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcar,Number of PLM clusters with arousal and respiratory event,CFS   ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcarem,Number of PLM clusters with arousal (REM),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcarnrem,Number of PLM clusters with arousal and respiratory event (NREM),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcarrem,Number of PLM clusters with arousal and respiratory event (REM),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcarslp,Number of PLM clusters with arousal and respiratory event (sleep),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcarstg1,Number of PLM clusters with arousal and respiratory event (stage 1 sleep),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcarstg2,Number of PLM clusters with arousal and respiratory event (stage 2 sleep),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcaslp,Number of PLM clusters with arousal (sleep),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcastg1,Number of PLM clusters with arousal (stage 1 sleep),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcastg2,Number of PLM clusters with arousal (stage 2 sleep),CFS ,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08F2 - Sleep Study Data - Limb Movement - Indices,Periodic limb movement events with arousal index,plmeventsarousindex,,,,,,,,
08F2 - Sleep Study Data - Limb Movement - Indices,Periodic limb movement index,plmindex,,,,,,,,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 70%,sleepo2lt70,per70,Sleep Study: % time O2 saturation < 70%,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 75%,sleepo2lt75,per75,Sleep Study: % time O2 saturation < 75%,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 80%,sleepo2lt80,per80,Sleep Study: % time O2 saturation < 80%,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 85%,sleepo2lt85,per85,Sleep Study: % time O2 saturation < 85%,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 88%,sleepo2lt88,,,,,,,,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 90%,sleepo2lt90,per90,Sleep Study: % time O2 saturation < 90%,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 92%,sleepo2lt92,,,,,,,,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 95%,sleepo2lt95,per95,Sleep Study: % time O2 saturation < 95%,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,avgsaominr,Average oxygen saturation (REM),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,avgsat,Average SaO2 in sleep,CFS ,Visit 5,Calculated,avgsat = ( ( avsao2nh ) * ( timest1p + timest2p + times34p ) + ( avsao2rh ) * ( timeremp ) ) / 100,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,avsao2nh,Average SaO2 % during NREM sleep,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,avsao2rh,Average SaO2 % during REM sleep,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,sao2nrem,Average SaO2 in non-REM sleep,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,sao2rem,Average SaO2 in REM sleep,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,saonrem,Average oxygen saturation (NREM),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,saorem,Average oxygen saturation (REM),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,saoslp,Average oxygen saturation (sleep),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation with respiratory events,avgo2respevents,,,,,,,,
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation during sleep,nadiro2duringsleep,saondnrem,Average oxygen saturation nadir (NREM),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation during sleep,nadiro2duringsleep,saondrem,Average oxygen saturation nadir  (REM),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,saondcaslp,Average oxygen saturation nadir associated with central apnea (sleep),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,saondoaslp,Average oxygen saturation nadir associated with obstructive apnea (sleep),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08G4 - Sleep Study Data - Oxygen Saturation -  Indices,Oxygen desaturation index,o2desatindex,,,,,,,,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,aavbnbh,"Average Heart Rate with arousal (NREM, Back, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,aavbnoh,"Average Heart Rate with arousal (NREM, Other, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,aavbrbh,"Average Heart Rate with arousal (REM, Back, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,aavbroh,"Average Heart Rate with arousal (REM, Other, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,avghrahslp,Average heart rate associated with apnea and hypopnea (Sleep time onset),CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,bpmavg,Average heart rate,CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,davbnbh,"Average Heart Rate with arousal (NREM, Back, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,davbnoh,"Average Heart Rate with arousal (NREM, Other, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,davbrbh,"Average Heart Rate with arousal (REM, Back, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,davbroh,"Average Heart Rate with arousal (REM, Other, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbnbh,"Average Heart Rate (NREM, Back, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbnoh,"Average Heart Rate (NREM, Other, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbrbh,"Average Heart Rate (REM, Back, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbroh,"Average Heart Rate (REM, Other, 3% oxygen desaturation)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbnbh,"Average Heart Rate (NREM, Back, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbnoh,"Average Heart Rate (NREM, Other, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbrbh,"Average Heart Rate (REM, Back, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbroh,"Average Heart Rate (REM, Other, all oxygen desaturations)",CFS ,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08I - Sleep Study Data - Electrocardiogram - Arrhythmia,Atrial fibrillation - polysomonogram - paroxysmal,afibpsgparox,,,,,,,,
08I - Sleep Study Data - Electrocardiogram - Arrhythmia,Atrial fibrillation - polysomonogram - persistent,afibpsgpersist,,,,,,,,
08J - Sleep Study Data - Quality,Quality of sleep study,sleepstudyquality,overall,Overall study grade,CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,quabdo,PSG Quality Assessment: Signal Quality (abdomen effort),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,quair,PSG Quality Assessment: Signal Quality (airflow),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,qucan,PSG Quality Assessment: Signal Quality (cannula),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,quchest,PSG Quality Assessment: Signal Quality (chest effort),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,quchin,PSG Quality Assessment: Signal Quality (chin),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,queeg1,PSG Quality Assessment: Signal Quality (EEG 1),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,queeg2,PSG Quality Assessment: Signal Quality (EEG 2),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,queogl,PSG Quality Assessment: Signal Quality (EOG L),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,queogr,PSG Quality Assessment: Signal Quality (EOG R),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,quhr,PSG Quality Assessment: Signal Quality (hr),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,qulegl,PSG Quality Assessment: Signal Quality L Leg,CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,qulegr,PSG Quality Assessment: Signal Quality R Leg,CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,quoxim,PSG Quality Assessment: Signal Quality (oximetry),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,qupulse,PSG Quality Assessment: Signal Quality (pulse),CFS ,Visit 5,Coded by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,qusnor,PSG Quality Assessment: Signal Quality (snore),CFS ,Visit 5,Coded by scorer,,,
08K - Sleep Study Data - End-Tidal CO2,Capnograph type,capnotype,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Hours of usable CO2,hoursco2,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - NREM,avgco2nrem,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - NREM - normalized for capnograph type,avgco2nremnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - REM,avgco2rem,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - REM - normalized for capnograph type,avgco2remnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - asleep,baseco2asleep,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - asleep - normalized for capnograph type,baseco2asleepnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - awake,baseco2awake,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - awake - normalized for capnograph type,baseco2awakenorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Peak end-tidal CO2 - asleep,peakco2asleep,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Peak end-tidal CO2 - asleep - normalized for capnograph type,peakco2asleepnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 45 mmHg,percentco2gt45,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 45 mmHg - normalized for capnograph type,percentco2gt45norm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 50 mmHg,percentco2gt50,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 50 mmHg - normalized for capnograph type,percentco2gt50norm,,,,,,,,
10 - Sleep Symptoms,Early morning awakening,earlyawakening,,,,,,,,
10 - Sleep Symptoms,Epworth Sleepiness Scale score,epworthscore,essscor,ESS: Summary Score,CFS,Visit 5,,,,
10 - Sleep Symptoms,Modified Epworth Sleepiness Scale score,modepworthscore,essscor,ESS: Summary Score,CFS,Visit 5,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire score,fosqscore,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - Activity Level subscale,fosqactiv,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - General Productivity subscale ,fosqgenprod,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - Social Outcome subscale,fosqsocout,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - Vigilance subscale,fosqvigil,,,,,,,,
10 - Sleep Symptoms,Pediatric Sleep Questionnaire Sleep-Related Breathing Disorder (PSQ-SRBD) score, psqsrbdscore,,,,,,,,
10 - Sleep Symptoms,Obstructive Sleep Apnea-18 Assessment Tool score,osa18assessscore,,,,,,,,
10 - Sleep Symptoms,Women's Health Initiative Insomnia Rating Scale,whiinitinsomratescale,,,,,,,,
10 - Sleep Symptoms,Pittsburgh Insomnia Rating Scale,pittinsomratescale,,,,,,,,
10 - Sleep Symptoms,Pittsburgh Sleep Quality Index,pittsleepqualindex,,,,,,,,
10 - Sleep Symptoms,Insomnia Severity Index,insomseverindex,,,,,,,,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq1,How likely are you to doze off or fall asleep while sitting and reading?,CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq2,How likely are you to doze off or fall asleep while watching television,CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq3,How likely are you to doze off or fall asleep while sitting inactive in a public place,CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq4,How likely are you to doze off or fall asleep while being a passenger in a car for an hour without a break,CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq5,How likely are you to doze off or fall asleep while lying down to rest in the afternoon,CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq6,How likely are you to doze off or fall asleep while sitting and talking to someone,CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq7,How likely are you to doze off or fall asleep while sitting quietly after lunch (without alcohol),CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,essq8,"How likely are you to doze off or fall asleep while in a car, stopped in traffic",CFS ,Visit 5,Reported by subject,,Epworth Sleepiness Scale,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,farouse,Has your ability to become sexually aroused been affected because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fcncern,Do you generally have difficulty concentrating on the things you do because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fconcrt,Do you have difficulty enjoying a concert because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fdesire,Has your desire for intimacy or sex been affected because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fevenng,Do you have difficulty being as active as you want to be in the evening because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fexerci,Do you have difficulty exercising or participating in a sport activity because you are too sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
